InvoiceId,CustomerId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,InvoiceLineId,TrackId,UnitPrice,Quantity
50,32,2009-08-06,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,267,1626,0.99,1
50,32,2009-08-06,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98,268,1628,0.99,1
51,34,2009-08-07,Rua da Assunção 53,Lisbon,,Portugal,,3.96,269,1630,0.99,1
51,34,2009-08-07,Rua da Assunção 53,Lisbon,,Portugal,,3.96,270,1632,0.99,1
51,34,2009-08-07,Rua da Assunção 53,Lisbon,,Portugal,,3.96,271,1634,0.99,1
51,34,2009-08-07,Rua da Assunção 53,Lisbon,,Portugal,,3.96,272,1636,0.99,1
52,38,2009-08-08,Barbarossastraße 19,Berlin,,Germany,10779,5.94,273,1640,0.99,1
52,38,2009-08-08,Barbarossastraße 19,Berlin,,Germany,10779,5.94,274,1644,0.99,1
52,38,2009-08-08,Barbarossastraße 19,Berlin,,Germany,10779,5.94,275,1648,0.99,1
52,38,2009-08-08,Barbarossastraße 19,Berlin,,Germany,10779,5.94,276,1652,0.99,1
52,38,2009-08-08,Barbarossastraße 19,Berlin,,Germany,10779,5.94,277,1656,0.99,1
52,38,2009-08-08,Barbarossastraße 19,Berlin,,Germany,10779,5.94,278,1660,0.99,1
53,44,2009-08-11,Porthaninkatu 9,Helsinki,,Finland,00530,8.91,279,1666,0.99,1
53,44,2009-08-11,Porthaninkatu 9,Helsinki,,Finland,00530,8.91,280,1672,0.99,1
53,44,2009-08-11,Porthaninkatu 9,Helsinki,,Finland,00530,8.91,281,1678,0.99,1
53,44,2009-08-11,Porthaninkatu 9,Helsinki,,Finland,00530,8.91,282,1684,0.99,1
53,44,2009-08-11,Porthaninkatu 9,Helsinki,,Finland,00530,8.91,283,1690,0.99,1
53,44,2009-08-11,Porthaninkatu 9,Helsinki,,Finland,00530,8.91,284,1696,0.99,1
53,44,2009-08-11,Porthaninkatu 9,Helsinki,,Finland,00530,8.91,285,1702,0.99,1
53,44,2009-08-11,Porthaninkatu 9,Helsinki,,Finland,00530,8.91,286,1708,0.99,1
53,44,2009-08-11,Porthaninkatu 9,Helsinki,,Finland,00530,8.91,287,1714,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,288,1723,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,289,1732,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,290,1741,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,291,1750,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,292,1759,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,293,1768,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,294,1777,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,295,1786,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,296,1795,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,297,1804,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,298,1813,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,299,1822,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,300,1831,0.99,1
54,53,2009-08-16,113 Lupus St,London,,United Kingdom,SW1V 3EN,13.86,301,1840,0.99,1
55,8,2009-08-24,Grétrystraat 63,Brussels,,Belgium,1000,0.99,302,1854,0.99,1
56,9,2009-09-06,Sønder Boulevard 51,Copenhagen,,Denmark,1720,1.98,303,1855,0.99,1
56,9,2009-09-06,Sønder Boulevard 51,Copenhagen,,Denmark,1720,1.98,304,1856,0.99,1
57,11,2009-09-06,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,1.98,305,1858,0.99,1
57,11,2009-09-06,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,1.98,306,1860,0.99,1
58,13,2009-09-07,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,3.96,307,1862,0.99,1
58,13,2009-09-07,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,3.96,308,1864,0.99,1
58,13,2009-09-07,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,3.96,309,1866,0.99,1
58,13,2009-09-07,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,3.96,310,1868,0.99,1
59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,311,1872,0.99,1
59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,312,1876,0.99,1
59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,313,1880,0.99,1
59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,314,1884,0.99,1
59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,315,1888,0.99,1
59,17,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94,316,1892,0.99,1
60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,317,1898,0.99,1
60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,318,1904,0.99,1
60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,319,1910,0.99,1
60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,320,1916,0.99,1
60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,321,1922,0.99,1
60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,322,1928,0.99,1
60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,323,1934,0.99,1
60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,324,1940,0.99,1
60,23,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91,325,1946,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,326,1955,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,327,1964,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,328,1973,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,329,1982,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,330,1991,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,331,2000,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,332,2009,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,333,2018,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,334,2027,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,335,2036,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,336,2045,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,337,2054,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,338,2063,0.99,1
61,32,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86,339,2072,0.99,1
62,46,2009-09-24,3 Chatham Street,Dublin,Dublin,Ireland,,0.99,340,2086,0.99,1
63,47,2009-10-07,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,1.98,341,2087,0.99,1
63,47,2009-10-07,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,1.98,342,2088,0.99,1
64,49,2009-10-07,Ordynacka 10,Warsaw,,Poland,00-358,1.98,343,2090,0.99,1
64,49,2009-10-07,Ordynacka 10,Warsaw,,Poland,00-358,1.98,344,2092,0.99,1
65,51,2009-10-08,Celsiusg. 9,Stockholm,,Sweden,11230,3.96,345,2094,0.99,1
65,51,2009-10-08,Celsiusg. 9,Stockholm,,Sweden,11230,3.96,346,2096,0.99,1
65,51,2009-10-08,Celsiusg. 9,Stockholm,,Sweden,11230,3.96,347,2098,0.99,1
65,51,2009-10-08,Celsiusg. 9,Stockholm,,Sweden,11230,3.96,348,2100,0.99,1
66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,349,2104,0.99,1
66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,350,2108,0.99,1
66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,351,2112,0.99,1
66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,352,2116,0.99,1
66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,353,2120,0.99,1
66,55,2009-10-09,421 Bourke Street,Sidney,NSW,Australia,2010,5.94,354,2124,0.99,1
67,2,2009-10-12,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,8.91,355,2130,0.99,1
67,2,2009-10-12,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,8.91,356,2136,0.99,1
67,2,2009-10-12,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,8.91,357,2142,0.99,1
67,2,2009-10-12,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,8.91,358,2148,0.99,1
67,2,2009-10-12,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,8.91,359,2154,0.99,1
67,2,2009-10-12,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,8.91,360,2160,0.99,1
67,2,2009-10-12,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,8.91,361,2166,0.99,1
67,2,2009-10-12,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,8.91,362,2172,0.99,1
67,2,2009-10-12,Theodor-Heuss-Straße 34,Stuttgart,,Germany,70174,8.91,363,2178,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,364,2187,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,365,2196,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,366,2205,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,367,2214,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,368,2223,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,369,2232,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,370,2241,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,371,2250,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,372,2259,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,373,2268,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,374,2277,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,375,2286,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,376,2295,0.99,1
68,11,2009-10-17,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,13.86,377,2304,0.99,1
69,25,2009-10-25,319 N. Frances Street,Madison,WI,USA,53703,0.99,378,2318,0.99,1
70,26,2009-11-07,2211 W Berry Street,Fort Worth,TX,USA,76110,1.98,379,2319,0.99,1
70,26,2009-11-07,2211 W Berry Street,Fort Worth,TX,USA,76110,1.98,380,2320,0.99,1
71,28,2009-11-07,302 S 700 E,Salt Lake City,UT,USA,84102,1.98,381,2322,0.99,1
71,28,2009-11-07,302 S 700 E,Salt Lake City,UT,USA,84102,1.98,382,2324,0.99,1
72,30,2009-11-08,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,3.96,383,2326,0.99,1
72,30,2009-11-08,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,3.96,384,2328,0.99,1
72,30,2009-11-08,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,3.96,385,2330,0.99,1
72,30,2009-11-08,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,3.96,386,2332,0.99,1
73,34,2009-11-09,Rua da Assunção 53,Lisbon,,Portugal,,5.94,387,2336,0.99,1
73,34,2009-11-09,Rua da Assunção 53,Lisbon,,Portugal,,5.94,388,2340,0.99,1
73,34,2009-11-09,Rua da Assunção 53,Lisbon,,Portugal,,5.94,389,2344,0.99,1
73,34,2009-11-09,Rua da Assunção 53,Lisbon,,Portugal,,5.94,390,2348,0.99,1
73,34,2009-11-09,Rua da Assunção 53,Lisbon,,Portugal,,5.94,391,2352,0.99,1
73,34,2009-11-09,Rua da Assunção 53,Lisbon,,Portugal,,5.94,392,2356,0.99,1
74,40,2009-11-12,"8, Rue Hanovre",Paris,,France,75002,8.91,393,2362,0.99,1
74,40,2009-11-12,"8, Rue Hanovre",Paris,,France,75002,8.91,394,2368,0.99,1
74,40,2009-11-12,"8, Rue Hanovre",Paris,,France,75002,8.91,395,2374,0.99,1
74,40,2009-11-12,"8, Rue Hanovre",Paris,,France,75002,8.91,396,2380,0.99,1
74,40,2009-11-12,"8, Rue Hanovre",Paris,,France,75002,8.91,397,2386,0.99,1
74,40,2009-11-12,"8, Rue Hanovre",Paris,,France,75002,8.91,398,2392,0.99,1
74,40,2009-11-12,"8, Rue Hanovre",Paris,,France,75002,8.91,399,2398,0.99,1
74,40,2009-11-12,"8, Rue Hanovre",Paris,,France,75002,8.91,400,2404,0.99,1
74,40,2009-11-12,"8, Rue Hanovre",Paris,,France,75002,8.91,401,2410,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,402,2419,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,403,2428,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,404,2437,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,405,2446,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,406,2455,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,407,2464,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,408,2473,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,409,2482,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,410,2491,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,411,2500,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,412,2509,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,413,2518,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,414,2527,0.99,1
75,49,2009-11-17,Ordynacka 10,Warsaw,,Poland,00-358,13.86,415,2536,0.99,1
76,4,2009-11-25,Ullevålsveien 14,Oslo,,Norway,0171,0.99,416,2550,0.99,1
77,5,2009-12-08,Klanova 9/506,Prague,,Czech Republic,14700,1.98,417,2551,0.99,1
77,5,2009-12-08,Klanova 9/506,Prague,,Czech Republic,14700,1.98,418,2552,0.99,1
78,7,2009-12-08,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,1.98,419,2554,0.99,1
78,7,2009-12-08,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,1.98,420,2556,0.99,1
79,9,2009-12-09,Sønder Boulevard 51,Copenhagen,,Denmark,1720,3.96,421,2558,0.99,1
79,9,2009-12-09,Sønder Boulevard 51,Copenhagen,,Denmark,1720,3.96,422,2560,0.99,1
79,9,2009-12-09,Sønder Boulevard 51,Copenhagen,,Denmark,1720,3.96,423,2562,0.99,1
79,9,2009-12-09,Sønder Boulevard 51,Copenhagen,,Denmark,1720,3.96,424,2564,0.99,1
80,13,2009-12-10,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,5.94,425,2568,0.99,1
80,13,2009-12-10,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,5.94,426,2572,0.99,1
80,13,2009-12-10,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,5.94,427,2576,0.99,1
80,13,2009-12-10,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,5.94,428,2580,0.99,1
80,13,2009-12-10,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,5.94,429,2584,0.99,1
80,13,2009-12-10,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,5.94,430,2588,0.99,1
81,19,2009-12-13,1 Infinite Loop,Cupertino,CA,USA,95014,8.91,431,2594,0.99,1
81,19,2009-12-13,1 Infinite Loop,Cupertino,CA,USA,95014,8.91,432,2600,0.99,1
81,19,2009-12-13,1 Infinite Loop,Cupertino,CA,USA,95014,8.91,433,2606,0.99,1
81,19,2009-12-13,1 Infinite Loop,Cupertino,CA,USA,95014,8.91,434,2612,0.99,1
81,19,2009-12-13,1 Infinite Loop,Cupertino,CA,USA,95014,8.91,435,2618,0.99,1
81,19,2009-12-13,1 Infinite Loop,Cupertino,CA,USA,95014,8.91,436,2624,0.99,1
81,19,2009-12-13,1 Infinite Loop,Cupertino,CA,USA,95014,8.91,437,2630,0.99,1
81,19,2009-12-13,1 Infinite Loop,Cupertino,CA,USA,95014,8.91,438,2636,0.99,1
81,19,2009-12-13,1 Infinite Loop,Cupertino,CA,USA,95014,8.91,439,2642,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,440,2651,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,441,2660,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,442,2669,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,443,2678,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,444,2687,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,445,2696,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,446,2705,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,447,2714,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,448,2723,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,449,2732,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,450,2741,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,451,2750,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,452,2759,0.99,1
82,28,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86,453,2768,0.99,1
83,42,2009-12-26,"9, Place Louis Barthou",Bordeaux,,France,33000,0.99,454,2782,0.99,1
84,43,2010-01-08,"68, Rue Jouvence",Dijon,,France,21000,1.98,455,2783,0.99,1
84,43,2010-01-08,"68, Rue Jouvence",Dijon,,France,21000,1.98,456,2784,0.99,1
85,45,2010-01-08,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,1.98,457,2786,0.99,1
85,45,2010-01-08,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,1.98,458,2788,0.99,1
86,47,2010-01-09,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,3.96,459,2790,0.99,1
86,47,2010-01-09,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,3.96,460,2792,0.99,1
86,47,2010-01-09,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,3.96,461,2794,0.99,1
86,47,2010-01-09,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,3.96,462,2796,0.99,1
87,51,2010-01-10,Celsiusg. 9,Stockholm,,Sweden,11230,6.94,463,2800,0.99,1
87,51,2010-01-10,Celsiusg. 9,Stockholm,,Sweden,11230,6.94,464,2804,0.99,1
87,51,2010-01-10,Celsiusg. 9,Stockholm,,Sweden,11230,6.94,465,2808,0.99,1
87,51,2010-01-10,Celsiusg. 9,Stockholm,,Sweden,11230,6.94,466,2812,0.99,1
87,51,2010-01-10,Celsiusg. 9,Stockholm,,Sweden,11230,6.94,467,2816,0.99,1
87,51,2010-01-10,Celsiusg. 9,Stockholm,,Sweden,11230,6.94,468,2820,1.99,1
88,57,2010-01-13,"Calle Lira, 198",Santiago,,Chile,,17.91,469,2826,1.99,1
88,57,2010-01-13,"Calle Lira, 198",Santiago,,Chile,,17.91,470,2832,1.99,1
88,57,2010-01-13,"Calle Lira, 198",Santiago,,Chile,,17.91,471,2838,1.99,1
88,57,2010-01-13,"Calle Lira, 198",Santiago,,Chile,,17.91,472,2844,1.99,1
88,57,2010-01-13,"Calle Lira, 198",Santiago,,Chile,,17.91,473,2850,1.99,1
88,57,2010-01-13,"Calle Lira, 198",Santiago,,Chile,,17.91,474,2856,1.99,1
88,57,2010-01-13,"Calle Lira, 198",Santiago,,Chile,,17.91,475,2862,1.99,1
88,57,2010-01-13,"Calle Lira, 198",Santiago,,Chile,,17.91,476,2868,1.99,1
88,57,2010-01-13,"Calle Lira, 198",Santiago,,Chile,,17.91,477,2874,1.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,478,2883,1.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,479,2892,1.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,480,2901,1.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,481,2910,1.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,482,2919,1.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,483,2928,0.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,484,2937,0.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,485,2946,0.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,486,2955,0.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,487,2964,0.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,488,2973,0.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,489,2982,0.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,490,2991,0.99,1
89,7,2010-01-18,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,18.86,491,3000,0.99,1
90,21,2010-01-26,801 W 4th Street,Reno,NV,USA,89503,0.99,492,3014,0.99,1
91,22,2010-02-08,120 S Orange Ave,Orlando,FL,USA,32801,1.98,493,3015,0.99,1
91,22,2010-02-08,120 S Orange Ave,Orlando,FL,USA,32801,1.98,494,3016,0.99,1
92,24,2010-02-08,162 E Superior Street,Chicago,IL,USA,60611,1.98,495,3018,0.99,1
92,24,2010-02-08,162 E Superior Street,Chicago,IL,USA,60611,1.98,496,3020,0.99,1
93,26,2010-02-09,2211 W Berry Street,Fort Worth,TX,USA,76110,3.96,497,3022,0.99,1
93,26,2010-02-09,2211 W Berry Street,Fort Worth,TX,USA,76110,3.96,498,3024,0.99,1
93,26,2010-02-09,2211 W Berry Street,Fort Worth,TX,USA,76110,3.96,499,3026,0.99,1
93,26,2010-02-09,2211 W Berry Street,Fort Worth,TX,USA,76110,3.96,500,3028,0.99,1
94,30,2010-02-10,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,5.94,501,3032,0.99,1
94,30,2010-02-10,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,5.94,502,3036,0.99,1
94,30,2010-02-10,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,5.94,503,3040,0.99,1
94,30,2010-02-10,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,5.94,504,3044,0.99,1
94,30,2010-02-10,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,5.94,505,3048,0.99,1
94,30,2010-02-10,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,5.94,506,3052,0.99,1
95,36,2010-02-13,Tauentzienstraße 8,Berlin,,Germany,10789,8.91,507,3058,0.99,1
95,36,2010-02-13,Tauentzienstraße 8,Berlin,,Germany,10789,8.91,508,3064,0.99,1
95,36,2010-02-13,Tauentzienstraße 8,Berlin,,Germany,10789,8.91,509,3070,0.99,1
95,36,2010-02-13,Tauentzienstraße 8,Berlin,,Germany,10789,8.91,510,3076,0.99,1
95,36,2010-02-13,Tauentzienstraße 8,Berlin,,Germany,10789,8.91,511,3082,0.99,1
95,36,2010-02-13,Tauentzienstraße 8,Berlin,,Germany,10789,8.91,512,3088,0.99,1
95,36,2010-02-13,Tauentzienstraße 8,Berlin,,Germany,10789,8.91,513,3094,0.99,1
95,36,2010-02-13,Tauentzienstraße 8,Berlin,,Germany,10789,8.91,514,3100,0.99,1
95,36,2010-02-13,Tauentzienstraße 8,Berlin,,Germany,10789,8.91,515,3106,0.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,516,3115,0.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,517,3124,0.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,518,3133,0.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,519,3142,0.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,520,3151,0.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,521,3160,0.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,522,3169,1.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,523,3178,1.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,524,3187,1.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,525,3196,1.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,526,3205,1.99,1
96,45,2010-02-18,Erzsébet krt. 58.,Budapest,,Hungary,H-1073,21.86,527,3214,1.99,1
